ilkid,year,firstname,lastname,conference,leag,gp,minutes,pts,dreb,oreb,reb,asts,stl,blk,turnover,pf,fga,fgm,fta,ftm,tpa,tpm
BrownRo01 ,1967,Roger,Brown,east,A,1,27,12.0,2.0,2.0,4.0,2.0,nan,nan,3.0,3.0,15.0,5.0,2.0,2.0,1.0,0.0
BrownRo01 ,1969,Roger,Brown,east,A,1,28,15.0,nan,nan,6.0,2.0,nan,nan,nan,4.0,10.0,5.0,6.0,5.0,0.0,0.0
BrownRo01 ,1970,Roger,Brown,west,A,1,28,12.0,2.0,1.0,3.0,3.0,nan,nan,4.0,4.0,11.0,3.0,8.0,6.0,2.0,0.0
BrownRo01 ,1971,Roger,Brown,west,A,1,25,4.0,5.0,1.0,6.0,2.0,nan,nan,2.0,3.0,7.0,2.0,1.0,0.0,2.0,0.0
BrownRo02 ,1975,Roger,Brown,Denver,A,1,9,4.0,nan,nan,3.0,3.0,nan,nan,nan,1.0,2.0,2.0,0.0,0.0,0.0,0.0
BryanKo01 ,2003,Kobe,Bryant,west,N,1,36,20.0,3.0,1.0,4.0,4.0,5.0,1.0,6.0,3.0,12.0,9.0,1.0,0.0,3.0,2.0
BryanKo01 ,2002,Kobe,Bryant,west,N,1,36,22.0,5.0,2.0,7.0,6.0,3.0,2.0,5.0,5.0,17.0,8.0,6.0,3.0,5.0,3.0
BryanKo01 ,2001,Kobe,Bryant,west,N,1,30,31.0,3.0,2.0,5.0,5.0,1.0,0.0,0.0,2.0,25.0,12.0,7.0,7.0,4.0,0.0
BryanKo01 ,2000,Kobe,Bryant,west,N,1,30,19.0,2.0,2.0,4.0,7.0,1.0,0.0,3.0,3.0,17.0,9.0,0.0,0.0,2.0,1.0
BryanKo01 ,1999,Kobe,Bryant,west,N,1,28,15.0,0.0,1.0,1.0,3.0,2.0,0.0,1.0,3.0,16.0,7.0,0.0,0.0,4.0,1.0
BryanKo01 ,1997,Kobe,Bryant,west,N,1,22,18.0,4.0,2.0,6.0,1.0,2.0,0.0,1.0,1.0,16.0,7.0,2.0,2.0,3.0,2.0
BunceLa01 ,1967,Larry,Bunce,west,A,1,7,3.0,0.0,0.0,0.0,0.0,nan,nan,0.0,0.0,2.0,1.0,1.0,1.0,0.0,0.0
BuseDo01  ,1976,Don,Buse,west,N,1,19,4.0,nan,nan,2.0,5.0,nan,nan,nan,nan,4.0,2.0,0.0,0.0,nan,nan
BuseDo01  ,1975,Don,Buse,AllStars,A,1,14,5.0,nan,nan,1.0,3.0,nan,nan,nan,0.0,5.0,2.0,0.0,0.0,2.0,1.0
CaldwJo01 ,1969,Joe,Caldwell,west,N,1,19,13.0,nan,nan,7.0,1.0,nan,nan,nan,nan,11.0,5.0,4.0,3.0,nan,nan
CaldwJo01 ,1968,Joe,Caldwell,west,N,1,23,12.0,nan,nan,4.0,3.0,nan,nan,nan,nan,9.0,6.0,1.0,0.0,nan,nan
CaldwJo01 ,1970,Joe,Caldwell,east,A,1,32,21.0,5.0,3.0,8.0,3.0,nan,nan,1.0,3.0,19.0,10.0,3.0,1.0,0.0,0.0
CaldwJo01 ,1972,Joe,Caldwell,east,A,1,23,7.0,5.0,0.0,5.0,2.0,1.0,1.0,7.0,2.0,5.0,3.0,1.0,1.0,0.0,0.0
CalviMa01 ,1970,Mack,Calvin,east,A,1,20,8.0,3.0,1.0,4.0,4.0,nan,nan,0.0,2.0,7.0,2.0,7.0,3.0,2.0,1.0
CalviMa01 ,1971,Mack,Calvin,east,A,1,14,10.0,2.0,0.0,2.0,4.0,nan,nan,2.0,4.0,7.0,4.0,2.0,2.0,0.0,0.0
CalviMa01 ,1972,Mack,Calvin,east,A,1,23,13.0,0.0,2.0,2.0,8.0,1.0,0.0,4.0,5.0,8.0,3.0,7.0,7.0,0.0,0.0
CalviMa01 ,1973,Mack,Calvin,east,A,1,27,8.0,2.0,0.0,2.0,11.0,1.0,0.0,3.0,3.0,10.0,3.0,3.0,2.0,0.0,0.0
CalviMa01 ,1974,Mack,Calvin,west,A,1,28,17.0,2.0,1.0,3.0,7.0,1.0,0.0,4.0,2.0,16.0,4.0,10.0,9.0,1.0,0.0
CarrAu01  ,1973,Austin,Carr,east,N,1,5,0.0,nan,nan,1.0,0.0,nan,nan,nan,nan,4.0,0.0,0.0,0.0,nan,nan
CarriDa01 ,1967,Darel,Carrier,east,A,1,21,8.0,1.0,1.0,2.0,1.0,nan,nan,3.0,3.0,10.0,3.0,2.0,2.0,3.0,0.0
CarriDa01 ,1968,Darel,Carrier,east,A,1,26,19.0,3.0,1.0,4.0,5.0,nan,nan,2.0,3.0,12.0,5.0,10.0,8.0,4.0,1.0
CarriDa01 ,1969,Darel,Carrier,east,A,1,10,2.0,nan,nan,1.0,0.0,nan,nan,nan,2.0,4.0,0.0,3.0,2.0,2.0,0.0
CarroJo01 ,1986,Joe,Carroll,west,N,1,18,4.0,nan,nan,6.0,0.0,nan,nan,nan,nan,7.0,1.0,2.0,2.0,nan,nan
CarteGe01 ,1970,George,Carter,east,A,1,8,4.0,2.0,0.0,2.0,0.0,nan,nan,2.0,2.0,3.0,2.0,2.0,0.0,0.0,0.0
CarteVi01 ,2003,Vince,Carter,east,N,1,16,11.0,1.0,1.0,2.0,0.0,2.0,0.0,2.0,1.0,7.0,5.0,0.0,0.0,3.0,1.0
CarteVi01 ,2002,Vince,Carter,east,N,1,25,9.0,0.0,1.0,1.0,2.0,0.0,0.0,1.0,1.0,9.0,4.0,0.0,0.0,1.0,1.0
CarteVi01 ,2001,Vince,Carter,east,N,1,99,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
CarteVi01 ,2000,Vince,Carter,east,N,1,24,16.0,2.0,1.0,3.0,4.0,1.0,1.0,3.0,1.0,18.0,7.0,1.0,1.0,4.0,1.0
CarteVi01 ,1999,Vince,Carter,east,N,1,28,12.0,2.0,2.0,4.0,2.0,2.0,0.0,2.0,0.0,11.0,6.0,0.0,0.0,2.0,0.0
CartwBi01 ,1979,Bill,Cartwright,east,N,1,14,8.0,nan,nan,3.0,1.0,nan,nan,nan,nan,8.0,4.0,0.0,0.0,nan,nan
CasseSa01 ,2003,Sam,Cassell,west,N,1,13,4.0,1.0,0.0,1.0,7.0,1.0,0.0,1.0,0.0,3.0,2.0,0.0,0.0,0.0,0.0
CebalCe01 ,1994,Cedric,Ceballos,west,N,1,99,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
ChambTo01 ,1990,Tom,Chambers,west,N,1,18,8.0,nan,nan,4.0,1.0,nan,nan,nan,nan,11.0,4.0,0.0,0.0,nan,nan
ChambTo01 ,1989,Tom,Chambers,west,N,1,21,21.0,nan,nan,3.0,1.0,nan,nan,nan,nan,12.0,8.0,7.0,5.0,nan,nan
ChambTo01 ,1988,Tom,Chambers,west,N,1,16,14.0,nan,nan,5.0,1.0,nan,nan,nan,nan,8.0,4.0,6.0,6.0,nan,nan
ChambTo01 ,1986,Tom,Chambers,west,N,1,29,34.0,nan,nan,4.0,2.0,nan,nan,nan,nan,25.0,13.0,9.0,6.0,nan,nan
ChambWi01 ,1972,Wilt,Chamberlain,west,N,1,22,2.0,nan,nan,7.0,3.0,nan,nan,nan,nan,2.0,1.0,0.0,0.0,nan,nan
ChambWi01 ,1971,Wilt,Chamberlain,west,N,1,24,8.0,nan,nan,10.0,3.0,nan,nan,nan,nan,3.0,3.0,8.0,2.0,nan,nan
ChambWi01 ,1970,Wilt,Chamberlain,west,N,1,18,2.0,nan,nan,8.0,5.0,nan,nan,nan,nan,1.0,1.0,0.0,0.0,nan,nan
ChambWi01 ,1968,Wilt,Chamberlain,west,N,1,27,4.0,nan,nan,12.0,2.0,nan,nan,nan,nan,3.0,2.0,1.0,0.0,nan,nan
ChambWi01 ,1967,Wilt,Chamberlain,east,N,1,25,7.0,nan,nan,7.0,6.0,nan,nan,nan,nan,4.0,3.0,4.0,1.0,nan,nan
ChambWi01 ,1966,Wilt,Chamberlain,east,N,1,39,14.0,nan,nan,22.0,4.0,nan,nan,nan,nan,7.0,6.0,5.0,2.0,nan,nan
ChambWi01 ,1965,Wilt,Chamberlain,east,N,1,25,21.0,nan,nan,9.0,3.0,nan,nan,nan,nan,11.0,8.0,9.0,5.0,nan,nan
ChambWi01 ,1961,Wilt,Chamberlain,east,N,1,37,42.0,nan,nan,24.0,1.0,nan,nan,nan,nan,23.0,17.0,16.0,8.0,nan,nan
ChambWi01 ,1960,Wilt,Chamberlain,east,N,1,38,12.0,nan,nan,18.0,5.0,nan,nan,nan,nan,8.0,2.0,15.0,8.0,nan,nan
ChambWi01 ,1959,Wilt,Chamberlain,east,N,1,30,23.0,nan,nan,25.0,2.0,nan,nan,nan,nan,20.0,9.0,7.0,5.0,nan,nan
ChambWi01 ,1964,Wilt,Chamberlain,west,N,1,31,20.0,nan,nan,16.0,1.0,nan,nan,nan,nan,15.0,9.0,8.0,2.0,nan,nan
ChambWi01 ,1963,Wilt,Chamberlain,west,N,1,37,19.0,nan,nan,20.0,1.0,nan,nan,nan,nan,14.0,4.0,14.0,11.0,nan,nan
ChambWi01 ,1962,Wilt,Chamberlain,west,N,1,35,17.0,nan,nan,19.0,0.0,nan,nan,nan,nan,11.0,7.0,7.0,3.0,nan,nan
ChappLe01 ,1963,Len,Chappell,east,N,1,12,4.0,nan,nan,1.0,2.0,nan,nan,nan,nan,5.0,1.0,2.0,2.0,nan,nan
CheekMa01 ,1986,Maurice,Cheeks,east,N,1,8,4.0,nan,nan,0.0,0.0,nan,nan,nan,nan,2.0,1.0,2.0,2.0,nan,nan
CheekMa01 ,1985,Maurice,Cheeks,east,N,1,14,6.0,nan,nan,0.0,2.0,nan,nan,nan,nan,6.0,3.0,0.0,0.0,nan,nan
CheekMa01 ,1982,Maurice,Cheeks,east,N,1,18,6.0,nan,nan,1.0,1.0,nan,nan,nan,nan,8.0,3.0,0.0,0.0,nan,nan
CheekMa01 ,1987,Maurcie,Cheeks,east,N,1,4,0.0,nan,nan,2.0,1.0,nan,nan,nan,nan,0.0,0.0,0.0,0.0,nan,nan
CheniPh01 ,1973,Phil,Chenier,east,N,1,13,7.0,nan,nan,2.0,1.0,nan,nan,nan,nan,6.0,3.0,2.0,1.0,nan,nan
CheniPh01 ,1976,Phil,Chenier,east,N,1,12,6.0,nan,nan,1.0,1.0,nan,nan,nan,nan,6.0,3.0,0.0,0.0,nan,nan
CheniPh01 ,1974,Phil,Chenier,east,N,1,23,9.0,nan,nan,2.0,1.0,nan,nan,nan,nan,8.0,4.0,2.0,1.0,nan,nan
ClarkAr01 ,1971,Archie,Clark,east,N,1,21,8.0,nan,nan,1.0,6.0,nan,nan,nan,nan,5.0,2.0,4.0,4.0,nan,nan
ClarkAr01 ,1967,Archie,Clark,west,N,1,15,17.0,nan,nan,0.0,3.0,nan,nan,nan,nan,8.0,5.0,7.0,7.0,nan,nan
CliftNa01 ,1956,Nat,Clifton,east,N,1,23,8.0,nan,nan,11.0,3.0,nan,nan,nan,nan,11.0,4.0,0.0,0.0,nan,nan
ColemDe01 ,1993,Derrick,Coleman,east,N,1,18,2.0,nan,nan,3.0,1.0,nan,nan,nan,nan,6.0,1.0,0.0,0.0,nan,nan
ColemJa01 ,1954,Jack,Coleman,west,N,1,19,6.0,nan,nan,6.0,1.0,nan,nan,nan,nan,8.0,2.0,3.0,2.0,nan,nan
ColliDo01 ,1977,Doug,Collins,east,N,1,27,14.0,nan,nan,5.0,8.0,nan,nan,nan,nan,8.0,3.0,11.0,8.0,nan,nan
ColliDo01 ,1978,Doug,Collins,east,N,1,99,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
ColliDo01 ,1976,Doug,Collins,east,N,1,21,8.0,nan,nan,2.0,6.0,nan,nan,nan,nan,6.0,3.0,2.0,2.0,nan,nan
ColliDo01 ,1975,Doug,Collins,east,N,1,20,12.0,nan,nan,6.0,3.0,nan,nan,nan,nan,10.0,5.0,2.0,2.0,nan,nan
CombsGl01 ,1969,Glen,Combs,west,A,1,12,10.0,nan,nan,3.0,1.0,nan,nan,nan,2.0,6.0,4.0,0.0,0.0,4.0,2.0
CombsGl01 ,1970,Glen,Combs,west,A,1,17,2.0,1.0,0.0,1.0,2.0,nan,nan,0.0,2.0,7.0,1.0,2.0,0.0,2.0,0.0
CombsGl01 ,1971,Glen,Combs,west,A,1,18,2.0,0.0,0.0,0.0,3.0,nan,nan,2.0,0.0,8.0,1.0,0.0,0.0,3.0,0.0
CosteLa01 ,1964,Larry,Costello,east,N,1,11,4.0,nan,nan,1.0,2.0,nan,nan,nan,nan,7.0,2.0,0.0,0.0,nan,nan
CosteLa01 ,1961,Larry,Costello,east,N,1,99,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
CosteLa01 ,1960,Larry,Costello,east,N,1,5,2.0,nan,nan,0.0,0.0,nan,nan,nan,nan,2.0,1.0,0.0,0.0,nan,nan
CosteLa01 ,1959,Larry,Costello,east,N,1,20,10.0,nan,nan,4.0,2.0,nan,nan,nan,nan,9.0,5.0,0.0,0.0,nan,nan
CosteLa01 ,1958,Larry,Costello,east,N,1,18,7.0,nan,nan,3.0,3.0,nan,nan,nan,nan,8.0,3.0,1.0,1.0,nan,nan
CosteLa01 ,1957,Larry,Costello,east,N,1,17,1.0,nan,nan,1.0,4.0,nan,nan,nan,nan,6.0,0.0,1.0,1.0,nan,nan
CousyBo01 ,1950,Bob,Cousy,east,N,1,0,8.0,nan,nan,9.0,8.0,nan,nan,nan,nan,12.0,2.0,5.0,4.0,nan,nan
CousyBo01 ,1962,Bob,Cousy,east,N,1,25,8.0,nan,nan,4.0,6.0,nan,nan,nan,nan,11.0,4.0,0.0,0.0,nan,nan
CousyBo01 ,1961,Bob,Cousy,east,N,1,31,11.0,nan,nan,6.0,8.0,nan,nan,nan,nan,13.0,4.0,4.0,3.0,nan,nan
CousyBo01 ,1960,Bob,Cousy,east,N,1,33,4.0,nan,nan,0.0,8.0,nan,nan,nan,nan,11.0,2.0,0.0,0.0,nan,nan
CousyBo01 ,1959,Bob,Cousy,east,N,1,26,2.0,nan,nan,5.0,8.0,nan,nan,nan,nan,7.0,1.0,0.0,0.0,nan,nan
CousyBo01 ,1958,Bob,Cousy,east,N,1,32,13.0,nan,nan,5.0,4.0,nan,nan,nan,nan,8.0,4.0,6.0,5.0,nan,nan
CousyBo01 ,1957,Bob,Cousy,east,N,1,31,20.0,nan,nan,5.0,10.0,nan,nan,nan,nan,20.0,8.0,6.0,4.0,nan,nan
CousyBo01 ,1956,Bob,Cousy,east,N,1,28,10.0,nan,nan,5.0,7.0,nan,nan,nan,nan,14.0,4.0,2.0,2.0,nan,nan
CousyBo01 ,1955,Bob,Cousy,east,N,1,24,7.0,nan,nan,7.0,2.0,nan,nan,nan,nan,8.0,2.0,4.0,3.0,nan,nan
CousyBo01 ,1954,Bob,Cousy,east,N,1,35,20.0,nan,nan,9.0,5.0,nan,nan,nan,nan,14.0,7.0,7.0,6.0,nan,nan
CousyBo01 ,1953,Bob,Cousy,east,N,1,34,20.0,nan,nan,11.0,4.0,nan,nan,nan,nan,15.0,6.0,8.0,8.0,nan,nan
CousyBo01 ,1952,Bob,Cousy,east,N,1,36,15.0,nan,nan,5.0,3.0,nan,nan,nan,nan,11.0,4.0,7.0,7.0,nan,nan
CousyBo01 ,1951,Bob,Cousy,east,N,1,33,9.0,nan,nan,4.0,13.0,nan,nan,nan,nan,14.0,4.0,2.0,1.0,nan,nan
CowenDa01 ,1977,Dave,Cowens,east,N,1,28,14.0,nan,nan,14.0,5.0,nan,nan,nan,nan,9.0,7.0,0.0,0.0,nan,nan
CowenDa01 ,1976,Dave,Cowens,east,N,1,99,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
CowenDa01 ,1975,Dave,Cowens,east,N,1,23,16.0,nan,nan,16.0,1.0,nan,nan,nan,nan,13.0,6.0,5.0,4.0,nan,nan
CowenDa01 ,1974,Dave,Cowens,east,N,1,15,6.0,nan,nan,6.0,3.0,nan,nan,nan,nan,7.0,3.0,0.0,0.0,nan,nan
CowenDa01 ,1973,Dave,Cowens,east,N,1,26,11.0,nan,nan,12.0,1.0,nan,nan,nan,nan,10.0,5.0,3.0,1.0,nan,nan
CowenDa01 ,1972,Dave,Cowens,east,N,1,30,15.0,nan,nan,13.0,1.0,nan,nan,nan,nan,15.0,7.0,1.0,1.0,nan,nan
CowenDa01 ,1971,Dave,Cowens,east,N,1,32,14.0,nan,nan,20.0,1.0,nan,nan,nan,nan,12.0,5.0,5.0,4.0,nan,nan
CummiTe01 ,1988,Terry,Cummings,east,N,1,19,10.0,nan,nan,5.0,1.0,nan,nan,nan,nan,9.0,4.0,2.0,2.0,nan,nan
CummiTe01 ,1984,Terry,Cummings,east,N,1,16,17.0,nan,nan,7.0,0.0,nan,nan,nan,nan,17.0,7.0,4.0,3.0,nan,nan
CunniBi01 ,1971,Billy,Cunningham,east,N,1,24,14.0,nan,nan,10.0,3.0,nan,nan,nan,nan,13.0,4.0,8.0,6.0,nan,nan
CunniBi01 ,1970,Billy,Cunningham,east,N,1,19,5.0,nan,nan,4.0,3.0,nan,nan,nan,nan,8.0,2.0,2.0,1.0,nan,nan
CunniBi01 ,1969,Billy,Cunningham,east,N,1,28,19.0,nan,nan,4.0,2.0,nan,nan,nan,nan,13.0,7.0,5.0,5.0,nan,nan
CunniBi01 ,1968,Billy,Cunningham,east,N,1,22,10.0,nan,nan,5.0,1.0,nan,nan,nan,nan,10.0,5.0,0.0,0.0,nan,nan
CunniBi01 ,1972,Billy,Cunningham,east,A,1,20,18.0,6.0,0.0,6.0,4.0,1.0,0.0,3.0,6.0,12.0,9.0,0.0,0.0,1.0,0.0
DampiLo01 ,1967,Louie,Dampier,east,A,1,29,18.0,2.0,1.0,3.0,3.0,nan,nan,1.0,1.0,18.0,8.0,2.0,2.0,1.0,0.0
DampiLo01 ,1968,Louie,Dampier,east,A,1,38,14.0,2.0,0.0,2.0,6.0,nan,nan,2.0,2.0,14.0,5.0,3.0,3.0,4.0,1.0
DampiLo01 ,1969,Louie,Dampier,east,A,1,26,17.0,nan,nan,3.0,1.0,nan,nan,nan,2.0,16.0,7.0,3.0,2.0,6.0,1.0
DampiLo01 ,1971,Louie,Dampier,east,A,1,9,2.0,1.0,0.0,1.0,3.0,nan,nan,1.0,0.0,4.0,1.0,0.0,0.0,2.0,0.0
DampiLo01 ,1972,Louie,Dampier,east,A,1,23,10.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,3.0,13.0,5.0,0.0,0.0,1.0,0.0
DampiLo01 ,1973,Louie,Dampier,east,A,1,23,16.0,2.0,0.0,2.0,1.0,0.0,0.0,2.0,0.0,12.0,8.0,0.0,0.0,0.0,0.0
DampiLo01 ,1974,Louie,Dampier,east,A,1,27,11.0,3.0,0.0,3.0,1.0,2.0,0.0,2.0,4.0,8.0,5.0,0.0,0.0,2.0,1.0
DandrBo01 ,1975,Bob,Dandridge,west,N,1,27,10.0,nan,nan,6.0,0.0,nan,nan,nan,nan,10.0,5.0,0.0,0.0,nan,nan
DandrBo01 ,1974,Bob,Dandridge,west,N,1,18,4.0,nan,nan,2.0,1.0,nan,nan,nan,nan,6.0,2.0,0.0,0.0,nan,nan
DandrBo01 ,1972,Bob,Dandridge,west,N,1,11,4.0,nan,nan,3.0,0.0,nan,nan,nan,nan,4.0,2.0,0.0,0.0,nan,nan
DandrBo01 ,1978,Bob,Dandridge,east,N,1,18,8.0,nan,nan,3.0,1.0,nan,nan,nan,nan,5.0,3.0,3.0,2.0,nan,nan
DanieMe01 ,1967,Mel,Daniels,east,A,1,29,22.0,7.0,8.0,15.0,0.0,nan,nan,3.0,1.0,18.0,9.0,11.0,4.0,0.0,0.0
DanieMe01 ,1968,Mel,Daniels,east,A,1,31,17.0,9.0,1.0,10.0,2.0,nan,nan,2.0,3.0,16.0,5.0,10.0,7.0,0.0,0.0
DanieMe01 ,1969,Mel,Daniels,east,A,1,26,13.0,nan,nan,12.0,1.0,nan,nan,nan,4.0,14.0,6.0,3.0,1.0,0.0,0.0
DanieMe01 ,1970,Mel,Daniels,west,A,1,30,29.0,10.0,3.0,13.0,3.0,nan,nan,4.0,3.0,19.0,12.0,7.0,5.0,0.0,0.0
DanieMe01 ,1971,Mel,Daniels,west,A,1,26,21.0,8.0,1.0,9.0,1.0,nan,nan,1.0,4.0,14.0,8.0,8.0,5.0,0.0,0.0
DanieMe01 ,1972,Mel,Daniels,west,A,1,33,25.0,7.0,4.0,11.0,1.0,0.0,2.0,3.0,3.0,19.0,8.0,12.0,9.0,0.0,0.0
DanieMe01 ,1973,Mel,Daniels,west,A,1,20,5.0,4.0,3.0,7.0,0.0,0.0,1.0,4.0,2.0,11.0,2.0,2.0,1.0,0.0,0.0
DantlAd01 ,1985,Adrian,Dantley,west,N,1,17,8.0,nan,nan,7.0,3.0,nan,nan,nan,nan,8.0,3.0,2.0,2.0,nan,nan
DantlAd01 ,1984,Adrian,Dantley,west,N,1,23,10.0,nan,nan,2.0,1.0,nan,nan,nan,nan,6.0,2.0,6.0,6.0,nan,nan
DantlAd01 ,1983,Adrian,Dantley,west,N,1,18,2.0,nan,nan,2.0,1.0,nan,nan,nan,nan,8.0,1.0,0.0,0.0,nan,nan
DantlAd01 ,1981,Adrian,Dantley,west,N,1,21,8.0,nan,nan,5.0,0.0,nan,nan,nan,nan,9.0,3.0,2.0,2.0,nan,nan
DantlAd01 ,1980,Adrian,Dantley,west,N,1,21,8.0,nan,nan,5.0,0.0,nan,nan,nan,nan,9.0,3.0,2.0,2.0,nan,nan
DantlAd01 ,1979,Adrian,Dantley,west,N,1,30,23.0,nan,nan,5.0,2.0,nan,nan,nan,nan,15.0,8.0,8.0,7.0,nan,nan
DaughBr01 ,1992,Brad,Daugherty,west,N,1,19,8.0,nan,nan,7.0,0.0,nan,nan,nan,nan,4.0,3.0,4.0,2.0,nan,nan
DaughBr01 ,1991,Brad,Daugherty,east,N,1,15,6.0,nan,nan,6.0,1.0,nan,nan,nan,nan,8.0,3.0,0.0,0.0,nan,nan
DaughBr01 ,1990,Brad,Daugherty,east,N,1,12,8.0,nan,nan,5.0,1.0,nan,nan,nan,nan,7.0,3.0,3.0,2.0,nan,nan
DaughBr01 ,1988,Brad,Daugherty,east,N,1,15,0.0,nan,nan,3.0,0.0,nan,nan,nan,nan,3.0,0.0,0.0,0.0,nan,nan
DaughBr01 ,1987,Brad,Daugherty,east,N,1,15,12.0,nan,nan,3.0,1.0,nan,nan,nan,nan,7.0,6.0,0.0,0.0,nan,nan
DavieBo01 ,1950,Bob,Davies,west,N,1,0,13.0,nan,nan,5.0,5.0,nan,nan,nan,nan,6.0,4.0,5.0,5.0,nan,nan
DavieBo01 ,1953,Bob,Davies,west,N,1,31,18.0,nan,nan,5.0,5.0,nan,nan,nan,nan,16.0,8.0,3.0,2.0,nan,nan
DavieBo01 ,1952,Bob,Davies,west,N,1,17,9.0,nan,nan,3.0,2.0,nan,nan,nan,nan,7.0,3.0,6.0,3.0,nan,nan
DavieBo01 ,1951,Bob,Davies,west,N,1,27,8.0,nan,nan,0.0,5.0,nan,nan,nan,nan,11.0,4.0,0.0,0.0,nan,nan
DavisAn01 ,2000,Antonio,Davis,east,N,1,20,8.0,2.0,7.0,9.0,0.0,1.0,1.0,0.0,0.0,11.0,4.0,0.0,0.0,0.0,0.0
DavisBa01 ,2001,Baron,Davis,east,N,1,13,2.0,1.0,0.0,1.0,5.0,0.0,0.0,3.0,1.0,4.0,1.0,0.0,0.0,2.0,0.0
DavisBa01 ,2003,Baron,Davis,east,N,1,16,7.0,0.0,0.0,0.0,7.0,1.0,0.0,1.0,0.0,9.0,3.0,0.0,0.0,6.0,1.0
DavisDa01 ,1999,Dale,Davis,east,N,1,14,4.0,5.0,3.0,8.0,1.0,0.0,0.0,0.0,0.0,3.0,2.0,0.0,0.0,0.0,0.0
DavisLe01 ,1969,Lee,Davis,west,A,1,9,3.0,nan,nan,2.0,0.0,nan,nan,nan,1.0,3.0,1.0,1.0,1.0,1.0,0.0
DavisWa02 ,1968,Warren,Davis,west,A,1,20,6.0,4.0,3.0,7.0,2.0,nan,nan,3.0,2.0,8.0,3.0,0.0,0.0,0.0,0.0
DavisWa03 ,1977,Walter,Davis,west,N,1,15,10.0,nan,nan,1.0,6.0,nan,nan,nan,nan,6.0,3.0,4.0,4.0,nan,nan
DavisWa04 ,1978,Walter,Davis,west,N,1,19,8.0,nan,nan,4.0,4.0,nan,nan,nan,nan,9.0,4.0,0.0,0.0,nan,nan
DavisWa05 ,1979,Walter,Davis,west,N,1,23,12.0,nan,nan,4.0,2.0,nan,nan,nan,nan,10.0,5.0,2.0,2.0,nan,nan
DavisWa06 ,1980,Walter,Davis,west,N,1,22,12.0,nan,nan,7.0,1.0,nan,nan,nan,nan,9.0,5.0,2.0,2.0,nan,nan
DavisWa07 ,1981,Walter,Davis,west,N,1,22,12.0,nan,nan,7.0,1.0,nan,nan,nan,nan,9.0,5.0,2.0,2.0,nan,nan
DavisWa08 ,1983,Walter,Davis,west,N,1,15,10.0,nan,nan,1.0,1.0,nan,nan,nan,nan,9.0,5.0,0.0,0.0,nan,nan
DavisWa09 ,1986,Walter,Davis,west,N,1,15,7.0,nan,nan,2.0,1.0,nan,nan,nan,nan,12.0,3.0,0.0,0.0,nan,nan
DeBusDa01 ,1967,Dave,DeBusschere,east,N,1,12,0.0,nan,nan,4.0,0.0,nan,nan,nan,nan,3.0,0.0,0.0,0.0,nan,nan
DeBusDa01 ,1966,Dave,DeBusschere,west,N,1,25,22.0,nan,nan,6.0,0.0,nan,nan,nan,nan,17.0,11.0,0.0,0.0,nan,nan
DeBusDa01 ,1965,Dave,DeBusschere,west,N,1,22,4.0,nan,nan,6.0,1.0,nan,nan,nan,nan,14.0,1.0,2.0,2.0,nan,nan
DeBusDa01 ,1973,Dave,DeBusschere,east,N,1,24,16.0,nan,nan,3.0,3.0,nan,nan,nan,nan,14.0,8.0,0.0,0.0,nan,nan
DeBusDa01 ,1972,Dave,DeBusschere,east,N,1,25,9.0,nan,nan,7.0,2.0,nan,nan,nan,nan,8.0,4.0,2.0,1.0,nan,nan
DeBusDa01 ,1971,Dave,DeBusschere,east,N,1,26,8.0,nan,nan,11.0,0.0,nan,nan,nan,nan,8.0,4.0,0.0,0.0,nan,nan
DeBusDa01 ,1970,Dave,DeBusschere,east,N,1,19,8.0,nan,nan,7.0,3.0,nan,nan,nan,nan,7.0,4.0,0.0,0.0,nan,nan
DeBusDa01 ,1969,Dave,DeBusschere,east,N,1,14,10.0,nan,nan,7.0,2.0,nan,nan,nan,nan,10.0,5.0,0.0,0.0,nan,nan
DischTe01 ,1963,Terry,Dischinger,west,N,1,13,7.0,nan,nan,2.0,1.0,nan,nan,nan,nan,4.0,2.0,3.0,3.0,nan,nan
DischTe01 ,1962,Terry,Dischinger,west,N,1,7,7.0,nan,nan,1.0,0.0,nan,nan,nan,nan,3.0,3.0,1.0,1.0,nan,nan
DischTe01 ,1964,Terry,Dischinger,west,N,1,24,5.0,nan,nan,5.0,1.0,nan,nan,nan,nan,8.0,2.0,2.0,1.0,nan,nan
DivacVl01 ,2000,Vlade,Divac,west,N,1,9,8.0,2.0,1.0,3.0,1.0,2.0,0.0,1.0,0.0,6.0,4.0,0.0,0.0,1.0,0.0
DonalJa01 ,1987,James,Donaldson,west,N,1,8,2.0,nan,nan,6.0,1.0,nan,nan,nan,nan,0.0,0.0,2.0,2.0,nan,nan
DrewJo01  ,1979,John,Drew,east,N,1,15,4.0,nan,nan,3.0,0.0,nan,nan,nan,nan,4.0,0.0,5.0,4.0,nan,nan
